CWNS_NUM,2042_FLOW_MM3,2042_FLOW_MWH,2042_EFFLUENT_A_MWH,2042_EFFLUENT_B_MWH,2042_CONFIGURATION_A_T_ELEC_USE_MWH,2042_CONFIGURATION_A_T_ELEC_GEN_MWH,2042_CONFIGURATION_A_T_ENERGY_USE_MJ,2042_CONFIGURATION_A_BP_ELEC_USE_MWH,2042_CONFIGURATION_A_BP_ELEC_GEN_MWH,2042_CONFIGURATION_A_BP_ENERGY_USE_MJ,2042_CONFIGURATION_B_T_ELEC_USE_MWH,2042_CONFIGURATION_B_T_ELEC_GEN_MWH,2042_CONFIGURATION_B_T_ENERGY_USE_MJ,2042_CONFIGURATION_B_BP_ELEC_USE_MWH,2042_CONFIGURATION_B_BP_ELEC_GEN_MWH,2042_CONFIGURATION_B_BP_ENERGY_USE_MJ,2042_PROCESS_A_MWH,2042_PROCESS_B_MWH,2042_BIOGAS_A_MWH,2042_BIOGAS_B_MWH,2042_BIOGAS_C_MWH,2042_REGRESSION_MJ
40000302001,0.41450267250124917,360.6173250760868,294.58710406099055,201.80850000000004,,,,,,,1.391631561285,0.0,1391.631561285,1.391631561285,0.0,1391.631561285,227.97646987568706,315.9419314934967,0.0,0.0,0.0,3224882.4507013285
40000617001,0.497403207001499,432.7407900913041,273.3417889806641,175.28759999999997,,,,,,,247.59004528800003,0.0,973449.1630368002,162.8847637611429,0.0,664594.4294838,164.14305831049467,188.57955170570688,0.0,0.0,0.0,3240300.2913015625
06001079001,4.158843480762533,3285.486349802401,2955.690610745272,2024.81195,1162.15197,0.0,4183747.0920000006,871.2294499999999,0.0,3136426.02,1162.15197,0.0,4183747.0920000006,871.2294499999999,0.0,3136426.02,2475.5931703587053,1445.9809868971727,0.0,0.0,0.0,12464160.565211853
06005008001,6.908377875020819,4352.278061263116,3796.413735842557,2434.5499999999997,1930.4850000000001,0.0,6949746.000000001,1447.225,0.0,5210010.000000001,976.839429677375,0.0,3486469.9296773756,735.209429677375,0.0,2616601.929677375,4174.45641476008,2401.96177225444,0.0,0.0,0.0,20268725.097158045
06005028001,3.233120845509743,2554.165467952698,1776.7216283743164,1139.3694,,,,,,,11.3462760890115,0.0,11346.2760890115,11.3462760890115,0.0,11346.2760890115,702.427834895447,674.8125405667517,0.0,0.0,0.0,13127942.961611744
06005261001,1.533659888254622,1334.2841027815211,842.8038493570477,540.4701,,,,,,,5.149036776754501,0.0,5149.036776754501,5.149036776754501,0.0,5149.036776754501,434.02574837605806,320.10338462781823,0.0,0.0,0.0,5841955.339909097
06009031002,78.34100510273609,35253.45229623124,55676.962667527216,38141.8065,,,,,,,23074.965112499995,12041.159287500002,126418047.84000003,6308.816220000005,15936.77673,80084134.62000002,20780.735013551774,16135.970304873339,10184.330663355691,11424.742506368453,34816.41311525374,222896189.12075558
53000335001,2.4179322562572865,2103.601062943839,1328.7448075448947,852.0924999999997,,,,,,,1203.56272015,0.0,4732044.542540001,791.80093495,0.0,3230667.36554625,820.307697257847,964.6176244407052,0.0,0.0,0.0,11029793.156634852
53001660001,0.26942673712581194,234.4012612994564,148.06013569785972,94.94744999999999,,,,,,,134.111274531,0.0,527284.9633116,88.22924703728572,0.0,359988.649303725,154.31685795618006,224.58160026365397,0.0,0.0,0.0,2233044.0151902763
48001004001,0.1105340460003331,96.1646200202898,60.74261977348091,38.952799999999996,,,,,,,0.37110174967600007,0.0,371.10174967600005,0.37110174967600007,0.0,371.10174967600005,37.471041594112926,41.90656704571264,0.0,0.0,0.0,738317.8770113088
48001117001,1.6580106900049967,1442.4693003043471,911.1392966022138,584.292,,,,,,,5.56652624514,0.0,5566.52624514,5.56652624514,0.0,5566.52624514,330.37521009039557,313.2041334660751,0.0,0.0,0.0,8370026.0001586275
48001146001,2.0863301182562872,1815.10720288297,1146.516948224452,735.2340999999999,,,,,,,1038.5026899579998,0.0,4083078.4338488,683.2110924425715,0.0,2787604.4125570497,1335.7937215147706,1342.196524690921,0.0,0.0,0.0,10284984.293301083
48002010001,0.5250367185015822,456.7819450963765,288.52744392403423,185.02579999999998,,,,,,,146.71686000000003,0.0,528180.6960000001,109.98909999999998,0.0,395960.75999999995,168.67329618581826,186.57183257196064,0.0,0.0,0.0,2132620.798236003
48002058001,0.9671729025029145,841.4404251775356,531.497923017958,340.83699999999993,,,,,,,3.5412299999999997,0.0,3541.2299999999996,3.5412299999999997,0.0,3541.2299999999996,192.46740759808,182.70241118854378,0.0,0.0,0.0,5162354.264700499
48002061001,0.2100146874006329,182.7127780385506,115.41097756961372,74.01032,,,,,,,0.7050933243844001,0.0,705.0933243844,0.7050933243844001,0.0,705.0933243844,,39.672523572369506,0.0,0.0,0.0,1312725.3222985817
48009516001,6.908377875020819,4352.278061263116,3796.413735842557,2434.5499999999997,,,,,,,3444.6874999999995,0.0,12971187.5,2237.45,0.0,8597940.000000002,3801.404009508956,4424.28216332541,0.0,0.0,0.0,35265653.983303554
51000009001,1.3816755750041638,1202.0577502536228,759.2827471685114,486.91,891.5125000000002,0.0,3437570.0,529.907,0.0,2124913.2,891.5125000000002,0.0,3437570.0,529.907,0.0,2124913.2,1871.8388019926413,1527.691487761761,0.0,0.0,0.0,7951748.612092884
51000130001,4.1450267250124915,3274.571112759869,2277.848241505534,1460.73,1158.2910000000002,0.0,4169847.6000000006,868.335,0.0,3126006.0000000005,1158.2910000000002,0.0,4169847.6000000006,868.335,0.0,3126006.0000000005,2467.368608330936,1555.0694694176518,0.0,0.0,0.0,14956175.45111951
36003133002,0.07599215662522901,66.11317626394924,41.76055109426812,26.780049999999996,,,,,,,37.82625691900001,0.0,148721.39990840002,24.885172241285716,0.0,101535.260060025,,14.355189450528442,0.0,0.0,0.0,576623.8227972878
36005029001,3.6199900065109096,2859.7921051436188,2572.7273754659846,1762.4609000000003,1275.7998300000002,0.0,4592879.388000001,832.0766300000003,0.0,2995475.868,1275.7998300000002,0.0,4592879.388000001,832.0766300000003,0.0,2995475.868,2676.113812213255,1444.1703863055134,0.0,0.0,0.0,18421811.38472938
36008048005,0.059412049725179036,51.68848326090576,32.649158128245986,20.937129999999996,,,,,,,29.573255409399998,0.0,116273.09447384,19.455680115914284,0.0,79382.112410565,38.03915895704314,38.221490438218275,0.0,0.0,0.0,462435.54736272607
36008061002,0.6908377875020819,601.0288751268114,490.97850676831763,336.3475,,,,,,,247.57172550000004,0.0,1005320.7118,190.50547460714282,0.0,794443.7085074999,120.89661281286433,444.43593532811957,0.0,0.0,0.0,4172341.998621083
36008160001,0.084282210075254,73.32552276547098,46.3162475772792,29.70151,,,,,,,41.9527576738,0.0,164945.55262568002,27.59991830397143,0.0,112611.833884755,39.9497675756704,33.62381433764744,0.0,0.0,0.0,632717.9037158098
36009031001,9.671729025029146,5126.016383265447,5314.979230179579,3408.369999999999,3408.6254999999996,0.0,12271051.8,2223.1055,0.0,8003179.799999998,3408.6254999999996,0.0,12271051.8,2223.1055,0.0,8003179.799999998,7294.998334418484,4568.837919953667,0.0,0.0,0.0,37784220.898944035
19000886001,0.5941204972517904,516.8848326090576,422.2415158207531,289.25885,,,,,,,1.9946719045085002,0.0,1994.6719045085001,1.9946719045085002,0.0,1994.6719045085001,55.847326741668304,281.7559559296594,0.0,0.0,0.0,3866320.365570373
16000078001,0.08980891237527065,78.13375376648547,49.35337856595324,31.64915,,,,,,,0.15658499999999997,0.0,156.58499999999998,0.15658499999999997,0.0,156.58499999999998,0.023350317217570367,16.96522389607907,0.0,0.0,0.0,677796.6164388674
16000153001,0.15198431325045803,132.22635252789848,83.52110218853625,53.56009999999999,,,,,,,0.5333719529022499,0.0,533.37195290225,0.5333719529022499,0.0,533.37195290225,37.76810184273882,37.74511345543812,0.0,0.0,0.0,946869.611031153
16000185001,4.80823100101449,3798.502490801447,3417.21040710749,2340.9785999999995,,,,,,,16.873949055453,0.0,16873.949055453,16.873949055453,0.0,16873.949055453,1001.3621882712778,792.691189486395,0.0,0.0,0.0,28180180.163430035
16000219001,0.10224399255030811,88.95227351876807,56.186923290469835,36.03134,,,,,,,50.89350930919999,0.0,200097.88351312,33.48186810645715,0.0,136611.07717166998,51.659799675968685,65.77651842856169,0.0,0.0,0.0,761367.6865764263
20000503001,0.23212149660069953,201.9457020426086,164.96877827415472,113.01276000000001,,,,,,,115.54202113440002,0.0,454276.27608384006,76.0128897552,0.0,310144.06709244003,86.00101449055917,101.80229447905151,0.0,0.0,0.0,1686860.5828269136
20001315001,0.027633511500083276,24.04115500507245,15.185654943370228,9.738199999999999,,,,,,,0.048179999999999994,0.0,48.17999999999999,0.048179999999999994,0.0,48.17999999999999,2.3560331904971004,13.104928182774858,0.0,0.0,0.0,395509.8069719121
20006846001,0.08980891237527065,78.13375376648547,49.35337856595324,31.64915,,,,,,,0.30152017161175004,0.0,301.52017161175,0.30152017161175004,0.0,301.52017161175,0.8082802113774359,16.96522389607907,0.0,0.0,0.0,719987.5781672583
29001009001,15.198431325045801,8055.168602274275,10801.527148902986,7399.645,5941.396999999999,0.0,23898404.200000003,4113.768999999999,0.0,17199296.400000002,5941.396999999999,0.0,23898404.200000003,4113.768999999999,0.0,17199296.400000002,7914.735096830851,8882.147972892659,0.0,0.0,0.0,70725239.25526287
29001015001,9.809896582529563,5199.245188740669,6971.89479611011,4776.1345,,,,,,,4511.949008179999,0.0,17862703.929448,2984.2023564549995,0.0,12285589.283238,6913.622715503535,7547.270510778961,0.0,0.0,0.0,47734888.6098189
29001022001,37.305240525112424,16787.35823630059,26512.839365489155,18162.765000000003,,,,,,,19417.892872500004,4192.0262775,84995708.94000001,8922.175800432275,4348.426413853441,47774167.967205,32809.95904183638,37842.396557034815,4849.681268264615,5440.353574461169,16579.244340597026,185415069.81574553
29001066001,0.13540420635040806,117.80165952485501,96.23178732659025,65.92411,,,,,,,0.49577219999999994,0.0,495.77219999999994,0.49577219999999994,0.0,495.77219999999994,62.82755174658934,25.578337566396133,0.0,0.0,0.0,830758.0602400303
29002011001,0.051121996275154055,44.47613675938403,36.332409500855505,24.889715,,,,,,,0.130383779612575,0.0,130.38377961257498,0.130383779612575,0.0,130.38377961257498,4.345369683388095,24.244117138133486,0.0,0.0,0.0,502381.8534667357
29002480001,0.060793725300183205,52.89054101115939,43.20610859561195,29.59858,,,,,,,0.10599599999999999,0.0,105.996,0.10599599999999999,0.0,105.996,,11.484151560422754,0.0,0.0,0.0,500704.4065639545
29003715000,0.05526702300016655,48.0823100101449,30.371309886740455,19.476399999999998,,,,,,,0.09635999999999999,0.0,96.35999999999999,0.09635999999999999,0.0,96.35999999999999,,10.440137782202502,0.0,0.0,0.0,423084.35433783324
29004052001,1.1744242387535393,1021.7490877155792,834.6634615061399,571.79075,644.76155,0.0,2515047.83,427.245275,0.0,1722743.7900000003,644.76155,0.0,2515047.83,427.245275,0.0,1722743.7900000003,740.4744825341066,1160.46146787415,0.0,0.0,0.0,8346440.214110041
21000056001,64.24791423769362,28911.56140696213,35306.64774333579,22641.315,,,,,,,25299.2085,0.0,205677167.85000002,19275.66825,0.0,141379567.2,61566.206297412275,53082.18698499462,0.0,0.0,0.0,289756110.12120634
21000093001,1.0362566812531229,901.5433126902169,569.4620603763835,365.1825,,,,,,,3.4790789032125,0.0,3479.0789032125,3.4790789032125,0.0,3479.0789032125,844.5491952212951,688.5562894913162,0.0,0.0,0.0,6110147.293987249
21000203001,0.38686916100116586,336.5761700710143,212.5991692071832,136.3348,,,,,,,1.298856123866,0.0,1298.856123866,1.298856123866,0.0,1298.856123866,32.9844646669594,183.46899455884804,0.0,0.0,0.0,2525769.076630439
23000011001,19.619793165059125,10398.490377481337,10781.815009792863,6914.122,,,,,,,10212.373288499999,2204.6953014999995,44701446.924,4692.403569116233,2286.950188026624,25125673.523493,14798.425192677498,14894.973763207303,2550.573111457686,2861.2229910129104,8719.454430980655,124370877.36286303
23000048001,3.550906227760701,2805.215919930954,1951.3566602230742,1251.3587,,,,,,,888.6616675,0.0,3785463.253,748.5639,0.0,3253157.3999999994,86.14498508547459,1660.5294648340853,0.0,0.0,0.0,16995585.568560503
23000089001,1.0362566812531229,901.5433126902169,569.4620603763835,365.1825,,,,,,,515.81259435,0.0,2028019.0896600003,339.3432578357143,0.0,1384571.72809125,491.45509365110604,413.4075533317308,0.0,0.0,0.0,8119236.801137221
23000101001,0.2625183592507911,228.39097254818824,144.26372196201712,92.51289999999999,,,,,,,109.65136549999997,0.0,394744.9157999999,70.59037428571428,0.0,254125.34739884996,191.70665702648273,99.5280967335675,0.0,0.0,0.0,1644828.3115655463
31001461001,0.04145026725012491,36.061732507608674,22.77848241505534,14.607299999999999,,,,,,,0.1391631561285,0.0,139.1631561285,0.1391631561285,0.0,139.1631561285,0.3730524052511242,7.8301033366518755,0.0,0.0,0.0,367935.42647043464
53000420001,50.15482337265114,22569.67051769301,27561.96372221696,17674.832999999995,,,,,,,9078.67267065,0.0,36584960.87333999,7007.167763239283,0.0,28930125.653822236,34870.64249806943,15726.220460531393,0.0,0.0,0.0,119458896.71406269
53000776001,168.564420150508,70797.05646321336,119798.7556514695,82068.79000000001,,,,,,,87740.108535,18941.748365000003,384054684.84000003,40315.016579731026,19648.44527741184,215868462.66663003,124612.93324046454,79557.06214466332,21913.374619566042,21963.60091148456,74913.62257603099,581048269.5585958
53000795001,0.9257226352527897,805.3786926699271,508.71944060290264,326.2297,,,,,,,3.1079771535365,0.0,3107.9771535365,3.1079771535365,0.0,3107.9771535365,262.22019366170525,193.21555648706143,0.0,0.0,0.0,4663565.939710207
53001730001,0.15198431325045803,132.22635252789848,83.52110218853625,53.56009999999999,,,,,,,75.65251383800002,0.0,297442.79981680005,49.77034448257143,0.0,203070.52012005,61.82113925775631,89.5442586087852,0.0,0.0,0.0,922937.166275668
53002125001,0.7461048105022485,649.1111851369562,410.0126834709962,262.93140000000005,,,,,,,371.385067932,0.0,1460173.7445552002,244.32714564171434,0.0,996891.6442257001,167.5005299577548,397.1997867627909,0.0,0.0,0.0,3843471.798091454
53002445001,0.07046545432521235,61.30494526293475,38.72342010559408,24.83241,,,,,,,0.23657736541845004,0.0,236.57736541845003,0.23657736541845004,0.0,236.57736541845003,0.6341890889269112,13.31117567230819,0.0,0.0,0.0,463304.8788309712
48000005001,13.264085520039973,7029.965325621187,7289.11437281771,4674.336,,,,,,,6602.401207680001,0.0,25958644.347648006,4343.593700297144,0.0,17722518.119568,8691.424677861392,9139.42802670987,0.0,0.0,0.0,54005412.72114537
48000169001,0.06217540087518737,54.092598761413015,34.16772362258301,21.910949999999996,,,,,,,0.20874473419275003,0.0,208.74473419275003,0.20874473419275003,0.0,208.74473419275003,,11.745155004977816,0.0,0.0,0.0,440761.08320492454
48001008001,5.250367185015823,4147.790076162501,2885.2744392403433,1850.258,,,,,,,2613.4504780400002,0.0,10275296.720944002,1719.3391730342862,0.0,7015163.422329,1733.9862665233256,1864.3311787093257,0.0,0.0,0.0,23527017.449044213
48003066001,0.34541889375104096,300.5144375634057,189.82068679212784,121.7275,,,,,,,171.93753145000002,0.0,676006.36322,113.11441927857146,0.0,461523.90936374996,114.07804385021879,130.95802201785202,0.0,0.0,0.0,2050812.3005685306
48003114001,0.1105340460003331,96.1646200202898,60.74261977348091,38.952799999999996,,,,,,,55.020010064000004,0.0,216322.03623040003,36.19661416914286,0.0,147687.65099639999,70.77052829217328,71.10974965249913,0.0,0.0,0.0,738317.8770113088
48004089001,0.8704556122526231,757.2963826597822,478.3481307161622,306.75329999999997,,,,,,,433.282579254,0.0,1703536.0353144,285.048336582,0.0,1163040.2515966499,287.4766705025513,330.014215484987,0.0,0.0,0.0,4697011.662228926
48004150001,0.0911905879502748,79.3358115167391,50.112661313121755,32.13606,,,,,,,0.3061589434827,0.0,306.1589434827,0.3061589434827,0.0,306.1589434827,30.913609315143162,34.57291781271293,0.0,0.0,0.0,621349.559041627
48004354010,1.6580106900049967,1442.4693003043471,911.1392966022138,584.292,,,,,,,825.3001509600001,0.0,3244830.5434560007,542.949212537143,0.0,2215314.764946,547.5746104810502,628.5985056856896,0.0,0.0,0.0,8370026.0001586275
48005243001,0.08290053450024983,72.12346501521735,45.55696483011068,29.214599999999997,,,,,,,0.30353399999999997,0.0,303.534,0.30353399999999997,0.0,303.534,16.518760504519783,15.660206673303751,0.0,0.0,0.0,570457.524467041
48006043002,8.290053450024983,5222.733673515739,5891.742081219812,4036.17,,,,,,,4133.624999999999,0.0,15565425.0,2684.94,0.0,10317528.000000002,4561.684811410748,5309.138595990491,0.0,0.0,0.0,32087679.524059027
48007524001,1.7961782475054129,1562.6750753297094,987.0675713190648,632.983,,,,,,,894.07516354,0.0,3515233.0887440005,588.1949802485715,0.0,2399924.3286915,1150.0210847478158,1155.5334318531106,0.0,0.0,0.0,8992791.23546214
48007651002,0.05803037415017488,50.48642551065215,31.88987538107748,20.450219999999998,,,,,,,28.885505283600004,0.0,113569.06902096001,19.0032224388,0.0,77536.01677311001,37.154527353390975,37.33261856756204,0.0,0.0,0.0,414322.2110287951
55000380001,7.737383220023316,4874.551428614689,5498.959275805157,3767.0919999999996,3468.259199999999,0.0,12485733.120000001,2197.0956,0.0,7909544.16,2279.008899999999,1189.2503000000002,12485733.120000001,623.0929600000003,1574.00264,7909544.16,6493.676241236768,5862.830937631542,1005.8598186030313,1128.3696302586125,3438.6580854571594,41825218.411185004
55000708001,17.27094468755205,9153.600684402587,12274.462669207942,8408.687500000002,7741.65,0.0,27869940.000000007,4904.231250000001,0.0,17655232.500000004,7741.65,0.0,27869940.000000007,4904.231250000001,0.0,17655232.500000004,14494.813038474933,13111.77267887967,0.0,0.0,0.0,92245468.69495559
55001930001,0.01796178247505413,15.626750753297092,12.765441175976257,8.745035,,,,,,,9.861059,0.0,38465.437399999995,6.5343395,0.0,26347.846200000004,13.934032372847993,15.233110099783474,0.0,0.0,0.0,195171.82982358793
55004920001,0.12296912617537058,106.9831397725724,67.57616449799751,43.33499,,,,,,,0.41285069651455003,0.0,412.85069651455,0.41285069651455003,0.0,412.85069651455,11.559097860484833,58.31693041334811,0.0,0.0,0.0,1095162.5999571523
55009631001,0.41450267250124917,360.6173250760868,227.78482415055345,146.073,,,,,,,1.51767,0.0,1517.67,1.51767,0.0,1517.67,121.55705373771634,204.78731765289282,0.0,0.0,0.0,2802809.76733638
55009669001,0.024870160350074947,21.637039504565205,17.67522624365943,12.10851,,,,,,,13.653774,0.0,53259.83639999999,9.047546999999998,0.0,36481.633200000004,2.1139636297563706,11.794435364497373,0.0,0.0,0.0,261296.05461913196
24000090016,0.08290053450024983,72.12346501521735,58.91742081219811,40.3617,,,,,,,0.278326312257,0.0,278.326312257,0.278326312257,0.0,278.326312257,7.81420438199355,39.31478454832457,0.0,0.0,0.0,344570.6104083159
36001010006,99.48064140029979,44766.288630134906,54668.35779613282,35057.52,18477.468,16582.679999999997,126216532.8,1579.4280000000042,21286.799999999996,82318420.79999998,18477.468,16582.679999999997,126216532.8,1579.4280000000042,21286.799999999996,82318420.79999998,73542.05896158563,40099.76614478445,12932.483382038974,14507.609531896447,44211.31824159205,359391424.30457115
36001013001,5.526702300016655,3481.8224490104935,3927.828054146541,2690.78,,,,,,,1552.0530000000003,0.0,9370104.8,1343.4920000000002,0.0,5705563.2,5500.5057311145765,3878.182649031691,0.0,0.0,0.0,22540299.472456913
36006026001,0.6908377875020819,601.0288751268114,379.6413735842557,243.455,,,,,,,343.87506290000005,0.0,1352012.72644,226.22883855714292,0.0,923047.8187274999,442.315801826083,444.43593532811957,0.0,0.0,0.0,2409261.131303353
36006060001,2.7633511500083277,2183.0474085065794,1963.9140270732705,1345.39,,,,,,,10.117799999999999,0.0,10117.8,10.117799999999999,0.0,10117.8,550.6253501506593,522.0068891101251,0.0,0.0,0.0,13818061.022894409
36007075001,3.4541889375104096,2728.809260633224,2454.892533841588,1681.7375,1217.36625,0.0,4382518.500000001,793.9662500000002,0.0,2858278.4999999995,615.00675,0.0,2197582.875,403.3067500000001,0.0,1435462.8749999998,3240.9273125085174,1378.025177772436,0.0,0.0,0.0,17663485.467784368
36009090001,4.835864512514573,3820.332964886513,3436.8495473782227,2354.4324999999994,1877.2862499999997,0.0,6758230.5,1471.9354999999996,0.0,5298967.8,1877.2862499999997,0.0,6758230.5,1471.9354999999996,0.0,5298967.8,3647.499167209242,2284.4189599768333,0.0,0.0,0.0,27990930.532823704
48008023001,0.27633511500083274,240.41155005072451,151.8565494337023,97.382,,,,,,,137.55002516000002,0.0,540805.090576,90.49153542285715,0.0,369219.12749099993,176.9263207304332,177.7743741312478,0.0,0.0,0.0,1678944.7158767255
48008036001,0.39377753887618666,342.5864588222824,216.39558294302572,138.76934999999997,,,,,,,216.18475499999997,0.0,843280.7429999999,143.2528275,0.0,577625.8589999999,163.5200607937253,261.6513900067001,0.0,0.0,0.0,2703144.970170824
55002070001,4.97403207001499,3929.4853353118424,3535.045248731887,2421.702,2229.5951999999997,0.0,8026542.72,1412.4186000000004,0.0,5084706.96,2229.5951999999997,0.0,8026542.72,1412.4186000000004,0.0,5084706.96,4055.1293854004202,3330.0389103538605,0.0,0.0,0.0,30215956.48357316
55002220001,3.039686265009161,2401.3521493572375,2160.305429780598,1479.9290000000005,849.4134000000003,0.0,3057888.240000001,636.7790000000001,0.0,2292404.4000000004,483.22532500000017,366.1880750000001,3057888.240000001,134.08493999999996,502.69406000000015,2292404.4000000004,1854.9989400844906,1349.1870326643248,395.15921445119096,396.06493446939373,1350.9013907153133,14918213.676264236
31000907001,0.008290053450024983,7.212346501521735,4.555696483011069,2.92146,,,,,,,0.0278326312257,0.0,27.832631225700002,0.0278326312257,0.0,27.832631225700002,0.07461048105022484,1.5660206673303754,0.0,0.0,0.0,125262.27208790023
31001610001,0.3177853822509577,276.4732825583332,225.85011311342612,154.71985,,,,,,,1.0669175303185001,0.0,1066.9175303185002,1.0669175303185001,0.0,1066.9175303185002,29.871825931590024,150.70667410191086,0.0,0.0,0.0,2678134.6022211416
27000138001,0.48358645125145727,420.7202125887678,265.748961508979,170.41849999999997,,,,,,,222.42002152999996,0.0,880555.8275079998,147.1085668675,0.0,605627.6407229999,313.97333933952115,320.6874487928319,0.0,0.0,0.0,3218124.07035017
